Weapon_Used,Monetary_Damage,Gun_Laws,Moon_Phase,Weather
Toy_Gun,8.81627712,Strict_Gun_Laws,Waning_Gibbous,Earthquake
No_Weapon,9.474832877,Strict_Gun_Laws,Third_Quarter,Heavy_Fog
Blunt_Weapon,10.58662018,Strict_Gun_Laws,Waning_Gibbous,Clear
Knife,77.88935777,Strict_Gun_Laws,Waxing_Cresent,Clear
Blunt_Weapon,78.83761762,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,79.23849122,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,11.0995051,Strict_Gun_Laws,Full_Moon,Tornado
Blunt_Weapon,10.50420577,Strict_Gun_Laws,Waxing_Cresent,Clear
No_Weapon,79.64428,Strict_Gun_Laws,Waning_Gibbous,Clear
Knife,11.75440734,Strict_Gun_Laws,Third_Quarter,Clear
Toy_Gun,80.28088859,Strict_Gun_Laws,Full_Moon,Lightning_Storm
Toy_Gun,10.77782748,Strict_Gun_Laws,Waning_Cresent,Clear
Knife,81.81363514,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,8.89053053,Strict_Gun_Laws,Full_Moon,Light_Fog
Toy_Gun,80.69485537,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
Blunt_Weapon,8.597541404,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,10.4370975,Strict_Gun_Laws,Full_Moon,Earthquake
No_Weapon,10.71042988,Strict_Gun_Laws,Waxing_Gibbous,Heavy_Fog
Blunt_Weapon,10.30706643,Strict_Gun_Laws,Third_Quarter,Clear
Toy_Gun,11.01584134,Strict_Gun_Laws,New_Moon,Clear
Knife,8.986868809,Strict_Gun_Laws,Third_Quarter,Clear
Toy_Gun,11.01926013,Strict_Gun_Laws,First_Quarter,Clear
Knife,7.927186887,Strict_Gun_Laws,Waning_Gibbous,Clear
Knife,10.65417187,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,9.383611987,Strict_Gun_Laws,First_Quarter,Clear
Blunt_Weapon,9.786972908,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,8.565025823,Strict_Gun_Laws,Waxing_Gibbous,Light_Rain
Toy_Gun,9.636547541,Strict_Gun_Laws,Full_Moon,Light_Fog
Blunt_Weapon,79.58652237,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,10.16895176,Strict_Gun_Laws,Full_Moon,Hurricane
Toy_Gun,9.980386927,Strict_Gun_Laws,Full_Moon,Lightning_Storm
Knife,9.661193047,Strict_Gun_Laws,Third_Quarter,Lightning_Storm
Toy_Gun,10.27863868,Strict_Gun_Laws,Waxing_Gibbous,Light_Fog
Knife,11.04942813,Strict_Gun_Laws,Waning_Gibbous,Clear
Knife,11.6480755,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,79.8422292,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,80.23095659,Strict_Gun_Laws,Third_Quarter,Light_Rain
Blunt_Weapon,10.16959216,Strict_Gun_Laws,Waxing_Gibbous,Light_Fog
Blunt_Weapon,11.33381715,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,9.490808075,Strict_Gun_Laws,Waning_Cresent,Clear
Knife,11.12632313,Strict_Gun_Laws,Waning_Cresent,Clear
Blunt_Weapon,11.94464479,Strict_Gun_Laws,Waning_Cresent,Clear
Blunt_Weapon,9.215283898,Strict_Gun_Laws,Waning_Gibbous,Light_Rain
Knife,9.0952511,Strict_Gun_Laws,Waning_Cresent,Clear
Knife,10.26198919,Strict_Gun_Laws,Full_Moon,Lightning_Storm
Blunt_Weapon,10.46583878,Strict_Gun_Laws,First_Quarter,Light_Fog
Knife,80.19919373,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,10.45997494,Strict_Gun_Laws,First_Quarter,Light_Fog
Blunt_Weapon,80.42112689,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
Blunt_Weapon,10.46187877,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,11.29988754,Strict_Gun_Laws,Full_Moon,Light_Rain
Blunt_Weapon,79.21791698,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,9.411304132,Strict_Gun_Laws,First_Quarter,Clear
Knife,10.49743495,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,9.430686969,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,10.87586931,Strict_Gun_Laws,Waning_Gibbous,Clear
Knife,9.934121416,Strict_Gun_Laws,Waxing_Gibbous,Heavy_Fog
Knife,9.508773942,Strict_Gun_Laws,Waxing_Gibbous,Clear
No_Weapon,10.73797935,Strict_Gun_Laws,Full_Moon,Earthquake
Knife,9.371308764,Strict_Gun_Laws,Waxing_Gibbous,Clear
Toy_Gun,8.943677112,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,9.931415746,Strict_Gun_Laws,Full_Moon,Lightning_Storm
No_Weapon,9.669199618,Strict_Gun_Laws,Full_Moon,Tornado
No_Weapon,8.916961575,Strict_Gun_Laws,Waxing_Gibbous,Hurricane
No_Weapon,12.92426291,Strict_Gun_Laws,First_Quarter,Clear
Knife,12.5337956,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,9.352016785,Strict_Gun_Laws,Waning_Cresent,Clear
Blunt_Weapon,9.66184949,Strict_Gun_Laws,Waning_Cresent,Clear
Blunt_Weapon,11.40077941,Strict_Gun_Laws,Full_Moon,Lightning_Storm
Blunt_Weapon,10.73519507,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,9.046804214,Strict_Gun_Laws,Waning_Gibbous,Lightning_Storm
Blunt_Weapon,79.3988785,Strict_Gun_Laws,Waning_Gibbous,Clear
Toy_Gun,8.603266561,Strict_Gun_Laws,Third_Quarter,Clear
Blunt_Weapon,79.93807245,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,79.0682486,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,10.08590174,Strict_Gun_Laws,Waning_Gibbous,Clear
Blunt_Weapon,81.31788391,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,9.17461898,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,9.294516498,Strict_Gun_Laws,Waning_Cresent,Clear
Knife,8.517959843,Strict_Gun_Laws,Third_Quarter,Light_Fog
Toy_Gun,10.79305513,Strict_Gun_Laws,Waning_Gibbous,Clear
Blunt_Weapon,10.25651746,Strict_Gun_Laws,Full_Moon,Light_Fog
Toy_Gun,10.36327291,Strict_Gun_Laws,Waning_Gibbous,Heavy_Fog
No_Weapon,10.60176245,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,8.547115302,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,9.594703007,Strict_Gun_Laws,Waning_Gibbous,Clear
Blunt_Weapon,9.362761436,Strict_Gun_Laws,Full_Moon,Lightning_Storm
No_Weapon,9.307565402,Strict_Gun_Laws,Waning_Gibbous,Tornado
Toy_Gun,10.81748316,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,9.602886597,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,9.894128246,Strict_Gun_Laws,First_Quarter,Heavy_Fog
Blunt_Weapon,10.56144861,Strict_Gun_Laws,Waxing_Gibbous,Clear
No_Weapon,80.74003017,Strict_Gun_Laws,Third_Quarter,Clear
Blunt_Weapon,10.16827009,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,79.57787594,Strict_Gun_Laws,Third_Quarter,Clear
Toy_Gun,11.90546235,Strict_Gun_Laws,Full_Moon,Hurricane
Toy_Gun,80.41802307,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,10.80279433,Strict_Gun_Laws,Waxing_Gibbous,Clear
No_Weapon,82.20491555,Strict_Gun_Laws,Third_Quarter,Light_Rain
Blunt_Weapon,9.541907463,Strict_Gun_Laws,Waxing_Cresent,Heavy_Fog
No_Weapon,8.354031217,Strict_Gun_Laws,Waning_Gibbous,Clear
Blunt_Weapon,9.98201905,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,10.0391209,Strict_Gun_Laws,Waning_Cresent,Clear
Knife,10.06537915,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,11.63837453,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,10.3580687,Strict_Gun_Laws,Full_Moon,Tornado
Knife,78.54790928,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,10.35315475,Strict_Gun_Laws,Waning_Cresent,Light_Rain
No_Weapon,11.63098706,Strict_Gun_Laws,Waning_Gibbous,Clear
Blunt_Weapon,11.30112939,Strict_Gun_Laws,Full_Moon,Light_Fog
Blunt_Weapon,10.27983367,Strict_Gun_Laws,Waxing_Gibbous,Hurricane
Blunt_Weapon,10.24341672,Strict_Gun_Laws,Waning_Cresent,Clear
Blunt_Weapon,10.84587493,Strict_Gun_Laws,Waning_Cresent,Lightning_Storm
Knife,7.798694909,Strict_Gun_Laws,Full_Moon,Heavy_Fog
No_Weapon,10.54896916,Strict_Gun_Laws,Third_Quarter,Clear
Blunt_Weapon,80.24534393,Strict_Gun_Laws,Waning_Cresent,Light_Fog
Toy_Gun,10.63222728,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,10.57750217,Strict_Gun_Laws,Waxing_Cresent,Clear
No_Weapon,80.23626974,Strict_Gun_Laws,Third_Quarter,Clear
Toy_Gun,8.593565875,Strict_Gun_Laws,First_Quarter,Lightning_Storm
Knife,9.732425942,Strict_Gun_Laws,Waxing_Gibbous,Lightning_Storm
Knife,77.95115244,Strict_Gun_Laws,Waxing_Gibbous,Clear
No_Weapon,81.00318857,Strict_Gun_Laws,Waxing_Gibbous,Light_Rain
No_Weapon,9.279400191,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,8.888724366,Strict_Gun_Laws,Waxing_Cresent,Light_Fog
Toy_Gun,12.26915832,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,11.21943652,Strict_Gun_Laws,Third_Quarter,Clear
Knife,10.72906713,Strict_Gun_Laws,Waxing_Gibbous,Clear
Toy_Gun,9.730031134,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,9.601789589,Strict_Gun_Laws,Waning_Gibbous,Clear
Toy_Gun,11.02732684,Strict_Gun_Laws,Full_Moon,Light_Fog
Blunt_Weapon,10.45044058,Strict_Gun_Laws,First_Quarter,Clear
Knife,9.786422888,Strict_Gun_Laws,Full_Moon,Light_Fog
Knife,10.8934341,Strict_Gun_Laws,Full_Moon,Lightning_Storm
Knife,10.30401517,Strict_Gun_Laws,Waxing_Gibbous,Light_Fog
No_Weapon,12.21550266,Strict_Gun_Laws,Waning_Gibbous,Tornado
Toy_Gun,11.26099156,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,12.11296746,Strict_Gun_Laws,New_Moon,Clear
Knife,79.68532425,Strict_Gun_Laws,Third_Quarter,Clear
Blunt_Weapon,8.981555024,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,9.873215749,Strict_Gun_Laws,Waning_Gibbous,Light_Rain
No_Weapon,9.678666887,Strict_Gun_Laws,Waxing_Gibbous,Light_Rain
Blunt_Weapon,9.932789511,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,11.06673172,Strict_Gun_Laws,Waxing_Gibbous,Light_Rain
Knife,79.65062201,Strict_Gun_Laws,Full_Moon,Lightning_Storm
No_Weapon,9.99716317,Strict_Gun_Laws,Third_Quarter,Clear
No_Weapon,9.433779884,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
No_Weapon,10.14296438,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,9.278712833,Strict_Gun_Laws,Waxing_Gibbous,Clear
Blunt_Weapon,10.92757171,Strict_Gun_Laws,Waxing_Gibbous,Heavy_Fog
Toy_Gun,9.177779377,Strict_Gun_Laws,Third_Quarter,Clear
Blunt_Weapon,13.71368513,Strict_Gun_Laws,Waning_Gibbous,Clear
Toy_Gun,80.09906789,Strict_Gun_Laws,New_Moon,Clear
Knife,10.97061884,Strict_Gun_Laws,Waning_Cresent,Clear
Blunt_Weapon,9.369785071,Strict_Gun_Laws,Waxing_Gibbous,Tornado
Blunt_Weapon,10.76321785,Strict_Gun_Laws,First_Quarter,Clear
Knife,9.891206225,Strict_Gun_Laws,Waxing_Cresent,Light_Fog
Blunt_Weapon,11.29202328,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,80.03345165,Strict_Gun_Laws,Waxing_Cresent,Heavy_Fog
No_Weapon,8.940028407,Strict_Gun_Laws,Waning_Gibbous,Light_Rain
Toy_Gun,9.455247381,Strict_Gun_Laws,Waning_Cresent,Light_Fog
No_Weapon,10.87473367,Strict_Gun_Laws,Waxing_Gibbous,Lightning_Storm
Knife,80.26479209,Strict_Gun_Laws,New_Moon,Clear
Knife,11.00174396,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,11.06538921,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,11.27488028,Strict_Gun_Laws,Waxing_Cresent,Clear
Blunt_Weapon,9.106484751,Strict_Gun_Laws,Waxing_Gibbous,Clear
Toy_Gun,10.326393,Strict_Gun_Laws,Waning_Gibbous,Clear
Toy_Gun,9.306678,Strict_Gun_Laws,Full_Moon,Light_Fog
No_Weapon,9.884946097,Strict_Gun_Laws,Waning_Gibbous,Heavy_Fog
Blunt_Weapon,79.33096947,Strict_Gun_Laws,Waning_Gibbous,Lightning_Storm
Blunt_Weapon,8.422378852,Strict_Gun_Laws,Waxing_Gibbous,Clear
Blunt_Weapon,8.228112979,Strict_Gun_Laws,Waning_Gibbous,Lightning_Storm
Blunt_Weapon,9.358441281,Strict_Gun_Laws,Waxing_Gibbous,Clear
Blunt_Weapon,9.106644281,Strict_Gun_Laws,First_Quarter,Light_Fog
No_Weapon,9.814274498,Strict_Gun_Laws,Waning_Cresent,Clear
Blunt_Weapon,10.43381754,Strict_Gun_Laws,First_Quarter,Clear
Blunt_Weapon,11.45152768,Strict_Gun_Laws,Waning_Cresent,Clear
Blunt_Weapon,9.235565293,Strict_Gun_Laws,Waxing_Cresent,Light_Rain
Knife,9.870915516,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,9.051581205,Strict_Gun_Laws,Waxing_Gibbous,Light_Fog
Toy_Gun,10.40688364,Strict_Gun_Laws,Full_Moon,Light_Fog
Knife,80.5921226,Strict_Gun_Laws,Third_Quarter,Clear
Knife,80.4730615,Strict_Gun_Laws,Full_Moon,Clear
Blunt_Weapon,81.2981844,Strict_Gun_Laws,Waxing_Cresent,Light_Rain
No_Weapon,10.02705672,Strict_Gun_Laws,Full_Moon,Heavy_Fog
Knife,81.14022434,Strict_Gun_Laws,Third_Quarter,Clear
Toy_Gun,80.2212162,Strict_Gun_Laws,Waxing_Cresent,Clear
Blunt_Weapon,10.86267863,Strict_Gun_Laws,New_Moon,Clear
Knife,11.45705845,Strict_Gun_Laws,Waning_Gibbous,Lightning_Storm
Knife,10.01141958,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,11.08454169,Strict_Gun_Laws,Waxing_Gibbous,Light_Fog
Blunt_Weapon,8.710826293,Strict_Gun_Laws,Waxing_Gibbous,Light_Fog
Knife,9.807047029,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,81.27940371,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,9.093518678,Strict_Gun_Laws,Full_Moon,Heavy_Fog
Toy_Gun,8.165083013,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
No_Weapon,9.368341618,Strict_Gun_Laws,Third_Quarter,Clear
Blunt_Weapon,10.93405685,Strict_Gun_Laws,Waning_Cresent,Lightning_Storm
Blunt_Weapon,80.67719223,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,8.938818096,Strict_Gun_Laws,Third_Quarter,Light_Fog
No_Weapon,10.37426386,Strict_Gun_Laws,Waxing_Cresent,Clear
No_Weapon,8.990379732,Strict_Gun_Laws,Waxing_Cresent,Light_Rain
No_Weapon,7.785512577,Strict_Gun_Laws,Full_Moon,Hurricane
Blunt_Weapon,10.43668778,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,10.08265925,Strict_Gun_Laws,Waxing_Gibbous,Clear
No_Weapon,8.835750846,Strict_Gun_Laws,Waning_Cresent,Heavy_Fog
No_Weapon,10.22742324,Strict_Gun_Laws,Waxing_Gibbous,Heavy_Fog
No_Weapon,10.12301733,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,8.538322406,Strict_Gun_Laws,Full_Moon,Clear
Toy_Gun,8.859113994,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,8.246375085,Strict_Gun_Laws,Waxing_Cresent,Clear
Blunt_Weapon,9.7907956,Strict_Gun_Laws,Waxing_Cresent,Clear
Blunt_Weapon,10.77208868,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,10.80237209,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,8.837731836,Strict_Gun_Laws,Third_Quarter,Light_Rain
Knife,10.20251174,Strict_Gun_Laws,Full_Moon,Light_Rain
Knife,10.58643193,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
Knife,9.456578613,Strict_Gun_Laws,New_Moon,Clear
Knife,11.38431699,Strict_Gun_Laws,Waxing_Gibbous,Heavy_Fog
Toy_Gun,9.059266082,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,9.546420853,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
Knife,11.13971341,Strict_Gun_Laws,Full_Moon,Earthquake
Blunt_Weapon,11.57394352,Strict_Gun_Laws,Third_Quarter,Clear
No_Weapon,10.96847742,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,12.42452129,Strict_Gun_Laws,Waxing_Gibbous,Lightning_Storm
No_Weapon,9.255221778,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,9.832291656,Strict_Gun_Laws,Waxing_Gibbous,Clear
Blunt_Weapon,7.990396039,Strict_Gun_Laws,Full_Moon,Heavy_Fog
Toy_Gun,11.92470334,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,80.31453206,Strict_Gun_Laws,First_Quarter,Lightning_Storm
No_Weapon,9.099936806,Strict_Gun_Laws,Full_Moon,Clear
No_Weapon,9.833074494,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,8.840505154,Strict_Gun_Laws,First_Quarter,Clear
Knife,10.03120398,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,8.413388785,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,80.98569913,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,8.754129338,Strict_Gun_Laws,Waning_Gibbous,Clear
Knife,10.83986591,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,80.05439284,Strict_Gun_Laws,Waxing_Gibbous,Clear
No_Weapon,9.212591229,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
Knife,81.97113692,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,10.42765761,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,10.30996728,Strict_Gun_Laws,New_Moon,Clear
Knife,9.921856541,Strict_Gun_Laws,First_Quarter,Lightning_Storm
Blunt_Weapon,79.86928963,Strict_Gun_Laws,Waning_Cresent,Clear
Blunt_Weapon,9.167345054,Strict_Gun_Laws,Waning_Gibbous,Clear
Blunt_Weapon,10.48812308,Strict_Gun_Laws,Waning_Cresent,Clear
Blunt_Weapon,10.13726099,Strict_Gun_Laws,Full_Moon,Heavy_Fog
Toy_Gun,79.65256747,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,8.166135994,Strict_Gun_Laws,Third_Quarter,Lightning_Storm
No_Weapon,8.253010211,Strict_Gun_Laws,Third_Quarter,Light_Fog
No_Weapon,9.267531934,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,10.43895831,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,9.767216391,Strict_Gun_Laws,Full_Moon,Heavy_Fog
No_Weapon,10.76185116,Strict_Gun_Laws,Waning_Gibbous,Light_Rain
No_Weapon,9.96986753,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
Toy_Gun,82.55162536,Strict_Gun_Laws,Waxing_Gibbous,Clear
Blunt_Weapon,80.71961895,Strict_Gun_Laws,Third_Quarter,Clear
Toy_Gun,80.59279722,Strict_Gun_Laws,Waxing_Cresent,Lightning_Storm
Toy_Gun,80.58519832,Strict_Gun_Laws,Full_Moon,Light_Rain
Knife,9.847231796,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,10.37080439,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,81.439602,Strict_Gun_Laws,Full_Moon,Clear
No_Weapon,10.18344016,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,10.21399639,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,81.01636428,Strict_Gun_Laws,New_Moon,Clear
Blunt_Weapon,12.03579233,Strict_Gun_Laws,Third_Quarter,Clear
No_Weapon,10.55551396,Strict_Gun_Laws,Third_Quarter,Clear
Blunt_Weapon,81.2861899,Strict_Gun_Laws,Waxing_Gibbous,Lightning_Storm
Knife,7.605519582,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,9.037633674,Strict_Gun_Laws,Waxing_Cresent,Lightning_Storm
Toy_Gun,78.80938045,Strict_Gun_Laws,Waxing_Gibbous,Clear
No_Weapon,10.92309398,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,9.682646437,Strict_Gun_Laws,Waning_Gibbous,Light_Fog
Toy_Gun,10.04384357,Strict_Gun_Laws,Waning_Cresent,Clear
Knife,10.22459234,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,80.74241773,Strict_Gun_Laws,Full_Moon,Clear
Toy_Gun,9.7463123,Strict_Gun_Laws,Waxing_Cresent,Light_Rain
No_Weapon,12.26548057,Strict_Gun_Laws,Waxing_Gibbous,Clear
Toy_Gun,10.10462149,Strict_Gun_Laws,Third_Quarter,Clear
Knife,10.77092607,Strict_Gun_Laws,Waxing_Cresent,Clear
Blunt_Weapon,10.10813665,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,80.31481855,Strict_Gun_Laws,Third_Quarter,Light_Rain
No_Weapon,10.14140528,Strict_Gun_Laws,Full_Moon,Hurricane
Toy_Gun,11.19831932,Strict_Gun_Laws,First_Quarter,Heavy_Fog
Knife,9.536298112,Strict_Gun_Laws,Waxing_Cresent,Light_Rain
No_Weapon,80.06552231,Strict_Gun_Laws,First_Quarter,Clear
Knife,80.67413448,Strict_Gun_Laws,Waxing_Cresent,Clear
Knife,6.974391437,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,9.812154647,Strict_Gun_Laws,Waxing_Cresent,Light_Rain
Knife,79.04741538,Strict_Gun_Laws,Full_Moon,Heavy_Fog
Blunt_Weapon,10.62790347,Strict_Gun_Laws,Waning_Cresent,Heavy_Fog
Knife,11.07721836,Strict_Gun_Laws,First_Quarter,Clear
No_Weapon,10.98551274,Strict_Gun_Laws,Waxing_Cresent,Clear
No_Weapon,10.23485432,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,9.990659495,Strict_Gun_Laws,Waxing_Gibbous,Clear
Blunt_Weapon,10.45126064,Strict_Gun_Laws,Waning_Gibbous,Clear
Blunt_Weapon,78.53720177,Strict_Gun_Laws,Waning_Gibbous,Clear
No_Weapon,10.50333735,Strict_Gun_Laws,Waning_Gibbous,Light_Rain
Toy_Gun,10.16490181,Strict_Gun_Laws,Full_Moon,Light_Rain
Knife,10.68957562,Strict_Gun_Laws,New_Moon,Clear
Knife,9.850333057,Strict_Gun_Laws,Waxing_Cresent,Clear
No_Weapon,11.80961177,Strict_Gun_Laws,First_Quarter,Clear
Toy_Gun,9.870085923,Strict_Gun_Laws,Full_Moon,Hurricane
No_Weapon,10.15256216,Strict_Gun_Laws,Waxing_Cresent,Lightning_Storm
Toy_Gun,79.78814104,Strict_Gun_Laws,New_Moon,Clear
Knife,80.7450447,Strict_Gun_Laws,Waxing_Cresent,Light_Fog
Toy_Gun,9.821591598,Strict_Gun_Laws,Waxing_Gibbous,Clear
No_Weapon,80.8148667,Strict_Gun_Laws,Waning_Gibbous,Clear
Toy_Gun,9.32687362,Strict_Gun_Laws,Waning_Gibbous,Clear
Knife,9.118670307,Strict_Gun_Laws,Waxing_Gibbous,Clear
Knife,8.810548806,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,81.04266811,Strict_Gun_Laws,First_Quarter,Light_Rain
Toy_Gun,10.94749868,Strict_Gun_Laws,Waning_Gibbous,Light_Rain
No_Weapon,82.6107389,Strict_Gun_Laws,Third_Quarter,Clear
Knife,8.30389047,Strict_Gun_Laws,First_Quarter,Light_Rain
Blunt_Weapon,80.19370494,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,10.63972815,Strict_Gun_Laws,Waxing_Cresent,Clear
No_Weapon,9.519913252,Strict_Gun_Laws,Third_Quarter,Clear
Knife,10.71501337,Strict_Gun_Laws,Waxing_Gibbous,Heavy_Fog
Toy_Gun,8.695190042,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,79.80438212,Strict_Gun_Laws,Full_Moon,Light_Fog
Blunt_Weapon,9.481900685,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,79.05828956,Strict_Gun_Laws,Waning_Gibbous,Lightning_Storm
No_Weapon,10.42276383,Strict_Gun_Laws,Waning_Cresent,Light_Fog
Knife,10.28644917,Strict_Gun_Laws,Full_Moon,Heavy_Fog
Blunt_Weapon,10.58899232,Strict_Gun_Laws,Waning_Cresent,Light_Rain
Knife,9.637268609,Strict_Gun_Laws,Waning_Gibbous,Clear
Knife,12.02934691,Strict_Gun_Laws,Waning_Cresent,Clear
Knife,79.62250791,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,10.13583984,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,10.73929608,Strict_Gun_Laws,Third_Quarter,Clear
Toy_Gun,9.805872581,Strict_Gun_Laws,Full_Moon,Heavy_Fog
Knife,7.896441971,Strict_Gun_Laws,Waxing_Cresent,Clear
No_Weapon,11.61112672,Strict_Gun_Laws,Waning_Gibbous,Light_Rain
Toy_Gun,11.34151363,Strict_Gun_Laws,New_Moon,Clear
Toy_Gun,11.13750599,Strict_Gun_Laws,Waxing_Gibbous,Light_Rain
Toy_Gun,8.815775037,Strict_Gun_Laws,New_Moon,Clear
Knife,11.11856279,Strict_Gun_Laws,New_Moon,Clear
No_Weapon,7.167097052,Strict_Gun_Laws,Waxing_Cresent,Clear
No_Weapon,9.259121251,Strict_Gun_Laws,Third_Quarter,Clear
No_Weapon,80.44058508,Strict_Gun_Laws,Waning_Cresent,Clear
Toy_Gun,9.814799601,Strict_Gun_Laws,Full_Moon,Earthquake
Toy_Gun,11.39370693,Strict_Gun_Laws,Full_Moon,Heavy_Fog
Toy_Gun,78.46077754,Strict_Gun_Laws,Waning_Cresent,Light_Fog
No_Weapon,9.915727805,Strict_Gun_Laws,Third_Quarter,Clear
Blunt_Weapon,11.15870771,Strict_Gun_Laws,Full_Moon,Light_Rain
No_Weapon,12.49537499,Strict_Gun_Laws,Waning_Cresent,Clear
Knife,10.5926385,Strict_Gun_Laws,Waning_Gibbous,Clear
Knife,9.086478083,Strict_Gun_Laws,Waning_Cresent,Clear
No_Weapon,11.35918658,Strict_Gun_Laws,Waxing_Cresent,Clear
Toy_Gun,10.54394442,Strict_Gun_Laws,Full_Moon,Tornado
Knife,9.764101359,Strict_Gun_Laws,Full_Moon,Light_Fog
Toy_Gun,8.326782776,Strict_Gun_Laws,New_Moon,Clear
Knife,9.852319481,Strict_Gun_Laws,First_Quarter,Clear
